DayType,Line,Direction,TimePeriod,Trips,Period_Average_Headway
3,94,S,5_Night,6,50.0
3,96,N,2_AM_Peak,2,90.0
3,96,N,3_Mid-Day,6,60.0
3,96,N,4_PM_Peak,4,60.0
3,96,N,5_Night,1,300.0
3,96,S,2_AM_Peak,3,60.0
3,96,S,3_Mid-Day,6,60.0
3,96,S,4_PM_Peak,4,60.0
3,96,S,5_Night,1,300.0
3,102,E,1_Early_AM,2,180.0
3,102,E,2_AM_Peak,5,36.0
3,102,E,3_Mid-Day,7,51.4
3,102,E,4_PM_Peak,7,34.3
3,102,E,5_Night,5,60.0
3,102,W,1_Early_AM,1,360.0
3,102,W,2_AM_Peak,5,36.0
3,102,W,3_Mid-Day,7,51.4
3,102,W,4_PM_Peak,8,30.0
3,102,W,5_Night,6,50.0
3,105,N,1_Early_AM,6,60.0
3,105,N,2_AM_Peak,6,30.0
3,105,N,3_Mid-Day,21,17.1
3,105,N,4_PM_Peak,13,18.5
3,105,N,5_Night,7,42.9
3,105,S,1_Early_AM,5,72.0
3,105,S,2_AM_Peak,7,25.7
3,105,S,3_Mid-Day,21,17.1
3,105,S,4_PM_Peak,14,17.1
3,105,S,5_Night,8,37.5
3,108,E,1_Early_AM,1,360.0
3,108,E,2_AM_Peak,5,36.0
3,108,E,3_Mid-Day,16,22.5
3,108,E,4_PM_Peak,12,20.0
3,108,E,5_Night,6,50.0
3,108,W,1_Early_AM,1,360.0
3,108,W,2_AM_Peak,6,30.0
3,108,W,3_Mid-Day,18,20.0
3,108,W,4_PM_Peak,11,21.8
3,108,W,5_Night,4,75.0
3,110,E,1_Early_AM,1,360.0
3,110,E,2_AM_Peak,5,36.0
3,110,E,3_Mid-Day,11,32.7
3,110,E,4_PM_Peak,8,30.0
3,110,E,5_Night,5,60.0
3,110,W,2_AM_Peak,3,60.0
3,110,W,3_Mid-Day,11,32.7
3,110,W,4_PM_Peak,7,34.3
3,110,W,5_Night,6,50.0
3,111,E,1_Early_AM,7,51.4
3,111,E,2_AM_Peak,8,22.5
3,111,E,3_Mid-Day,30,12.0
3,111,E,4_PM_Peak,16,15.0
3,111,E,5_Night,10,30.0
3,111,W,1_Early_AM,9,40.0
3,111,W,2_AM_Peak,9,20.0
3,111,W,3_Mid-Day,30,12.0
3,111,W,4_PM_Peak,17,14.1
3,111,W,5_Night,11,27.3
3,115,E,2_AM_Peak,6,30.0
3,115,E,3_Mid-Day,16,22.5
3,115,E,4_PM_Peak,11,21.8
3,115,E,5_Night,8,37.5
3,115,W,1_Early_AM,1,360.0
3,115,W,2_AM_Peak,5,36.0
3,115,W,3_Mid-Day,17,21.2
3,115,W,4_PM_Peak,11,21.8
3,115,W,5_Night,7,42.9
3,117,E,1_Early_AM,3,120.0
3,117,E,2_AM_Peak,5,36.0
3,117,E,3_Mid-Day,13,27.7
3,117,E,4_PM_Peak,8,30.0
3,117,E,5_Night,7,42.9
3,117,W,1_Early_AM,5,72.0
3,117,W,2_AM_Peak,6,30.0
3,117,W,3_Mid-Day,14,25.7
3,117,W,4_PM_Peak,8,30.0
3,117,W,5_Night,5,60.0
3,120,E,1_Early_AM,1,360.0
3,120,E,2_AM_Peak,3,60.0
3,120,E,3_Mid-Day,6,60.0
3,120,E,4_PM_Peak,4,60.0
3,120,E,5_Night,6,50.0
3,120,W,1_Early_AM,1,360.0
3,120,W,2_AM_Peak,3,60.0
3,120,W,3_Mid-Day,6,60.0
3,120,W,4_PM_Peak,4,60.0
3,120,W,5_Night,4,75.0
3,125,E,2_AM_Peak,3,60.0
3,125,E,3_Mid-Day,11,32.7
3,125,E,4_PM_Peak,5,48.0
3,125,E,5_Night,2,150.0
3,125,W,2_AM_Peak,2,90.0
3,125,W,3_Mid-Day,10,36.0
3,125,W,4_PM_Peak,6,40.0
3,125,W,5_Night,2,150.0
3,130,E,2_AM_Peak,3,60.0
3,130,E,3_Mid-Day,6,60.0
3,130,E,4_PM_Peak,4,60.0
3,130,E,5_Night,2,150.0
3,130,W,2_AM_Peak,2,90.0
3,130,W,3_Mid-Day,6,60.0
3,130,W,4_PM_Peak,4,60.0
3,130,W,5_Night,3,100.0
3,150,E,1_Early_AM,9,40.0
3,150,E,2_AM_Peak,10,18.0
3,150,E,3_Mid-Day,21,17.1
3,150,E,4_PM_Peak,13,18.5
3,150,E,5_Night,15,20.0
3,150,W,1_Early_AM,9,40.0
3,150,W,2_AM_Peak,11,16.4
3,150,W,3_Mid-Day,20,18.0
3,150,W,4_PM_Peak,14,17.1
3,150,W,5_Night,15,20.0
3,152,E,2_AM_Peak,4,45.0
3,152,E,3_Mid-Day,12,30.0
3,152,E,4_PM_Peak,7,34.3
3,152,E,5_Night,5,60.0
3,152,W,2_AM_Peak,5,36.0
3,152,W,3_Mid-Day,11,32.7
3,152,W,4_PM_Peak,8,30.0
3,152,W,5_Night,7,42.9
3,155,E,1_Early_AM,1,360.0
3,155,E,2_AM_Peak,3,60.0
3,155,E,3_Mid-Day,6,60.0
3,155,E,4_PM_Peak,4,60.0
3,155,W,2_AM_Peak,1,180.0
3,155,W,3_Mid-Day,6,60.0
3,155,W,4_PM_Peak,4,60.0
3,155,W,5_Night,2,150.0
3,156,N,1_Early_AM,6,60.0
3,156,N,2_AM_Peak,4,45.0
3,156,N,3_Mid-Day,8,45.0
3,156,N,4_PM_Peak,4,60.0
3,156,N,5_Night,5,60.0
3,156,S,1_Early_AM,6,60.0
3,156,S,2_AM_Peak,4,45.0
3,156,S,3_Mid-Day,7,51.4
3,156,S,4_PM_Peak,5,48.0
3,156,S,5_Night,5,60.0
3,158,E,2_AM_Peak,1,180.0
3,158,E,3_Mid-Day,7,51.4
3,158,E,4_PM_Peak,4,60.0
3,158,E,5_Night,2,150.0
3,158,W,2_AM_Peak,2,90.0
3,158,W,3_Mid-Day,7,51.4
3,158,W,4_PM_Peak,5,48.0
3,158,W,5_Night,2,150.0
3,161,E,2_AM_Peak,2,90.0
3,161,E,3_Mid-Day,6,60.0
3,161,E,4_PM_Peak,4,60.0
3,161,E,5_Night,1,300.0
3,161,W,2_AM_Peak,3,60.0
3,161,W,3_Mid-Day,6,60.0
3,161,W,4_PM_Peak,4,60.0
3,161,W,5_Night,1,300.0
3,163,E,1_Early_AM,1,360.0
3,163,E,2_AM_Peak,4,45.0
3,163,E,3_Mid-Day,12,30.0
3,163,E,4_PM_Peak,7,34.3
3,163,E,5_Night,5,60.0
3,163,W,2_AM_Peak,4,45.0
3,163,W,3_Mid-Day,12,30.0
3,163,W,4_PM_Peak,7,34.3
3,163,W,5_Night,6,50.0
3,164,E,2_AM_Peak,4,45.0
3,164,E,3_Mid-Day,10,36.0
3,164,E,4_PM_Peak,7,34.3
3,164,E,5_Night,5,60.0
3,164,W,2_AM_Peak,5,36.0
3,164,W,3_Mid-Day,10,36.0
3,164,W,4_PM_Peak,7,34.3
3,164,W,5_Night,6,50.0
3,165,E,2_AM_Peak,4,45.0
3,165,E,3_Mid-Day,11,32.7
3,165,E,4_PM_Peak,8,30.0
3,165,E,5_Night,2,150.0
3,165,W,2_AM_Peak,5,36.0
3,165,W,3_Mid-Day,11,32.7
3,165,W,4_PM_Peak,8,30.0
3,165,W,5_Night,4,75.0
3,166,E,2_AM_Peak,3,60.0
3,166,E,3_Mid-Day,10,36.0
3,166,E,4_PM_Peak,7,34.3
3,166,E,5_Night,3,100.0
3,166,W,2_AM_Peak,1,180.0
3,166,W,3_Mid-Day,11,32.7
3,166,W,4_PM_Peak,7,34.3
3,166,W,5_Night,3,100.0
3,167,E,1_Early_AM,1,360.0
3,167,E,2_AM_Peak,4,45.0
3,167,E,3_Mid-Day,7,51.4
3,167,E,4_PM_Peak,4,60.0
3,167,E,5_Night,5,60.0
3,167,W,2_AM_Peak,4,45.0
3,167,W,3_Mid-Day,7,51.4
3,167,W,4_PM_Peak,5,48.0
3,167,W,5_Night,4,75.0
3,180,E,1_Early_AM,7,51.4
3,180,E,2_AM_Peak,8,22.5
3,180,E,3_Mid-Day,29,12.4
3,180,E,4_PM_Peak,18,13.3
3,180,E,5_Night,11,27.3
3,180,W,1_Early_AM,8,45.0
3,180,W,2_AM_Peak,7,25.7
3,180,W,3_Mid-Day,29,12.4
3,180,W,4_PM_Peak,19,12.6
3,180,W,5_Night,12,25.0
3,183,E,2_AM_Peak,2,90.0
3,183,E,3_Mid-Day,6,60.0
3,183,E,4_PM_Peak,4,60.0
3,183,E,5_Night,2,150.0
3,183,W,2_AM_Peak,1,180.0
3,183,W,3_Mid-Day,6,60.0
3,183,W,4_PM_Peak,4,60.0
3,183,W,5_Night,2,150.0
3,190,E,1_Early_AM,3,120.0
3,190,E,2_AM_Peak,8,22.5
3,190,E,3_Mid-Day,18,20.0
3,190,E,4_PM_Peak,11,21.8
3,190,E,5_Night,11,27.3
3,190,W,1_Early_AM,4,90.0
3,190,W,2_AM_Peak,7,25.7
3,190,W,3_Mid-Day,18,20.0
3,190,W,4_PM_Peak,12,20.0
3,190,W,5_Night,10,30.0
3,200,N,1_Early_AM,5,72.0
3,200,N,2_AM_Peak,8,22.5
3,200,N,3_Mid-Day,31,11.6
3,200,N,4_PM_Peak,20,12.0
3,200,N,5_Night,10,30.0
3,200,S,1_Early_AM,4,90.0
3,200,S,2_AM_Peak,8,22.5
3,200,S,3_Mid-Day,30,12.0
3,200,S,4_PM_Peak,21,11.4
3,200,S,5_Night,11,27.3
3,201,N,2_AM_Peak,2,90.0
3,201,N,3_Mid-Day,6,60.0
3,201,N,4_PM_Peak,4,60.0
3,201,N,5_Night,1,300.0
3,201,S,2_AM_Peak,2,90.0
3,201,S,3_Mid-Day,6,60.0
3,201,S,4_PM_Peak,4,60.0
3,201,S,5_Night,1,300.0
3,204,N,1_Early_AM,12,30.0
3,204,N,2_AM_Peak,9,20.0
3,204,N,3_Mid-Day,22,16.4
3,204,N,4_PM_Peak,13,18.5
3,204,N,5_Night,12,25.0
3,204,S,1_Early_AM,11,32.7
3,204,S,2_AM_Peak,7,25.7
3,204,S,3_Mid-Day,18,20.0
3,204,S,4_PM_Peak,15,16.0
3,204,S,5_Night,14,21.4
3,205,N,1_Early_AM,2,180.0
3,205,N,2_AM_Peak,3,60.0
3,205,N,3_Mid-Day,6,60.0
3,205,N,4_PM_Peak,4,60.0
3,205,N,5_Night,4,75.0
3,205,S,1_Early_AM,1,360.0
3,205,S,2_AM_Peak,3,60.0
3,205,S,3_Mid-Day,6,60.0
3,205,S,4_PM_Peak,4,60.0
3,205,S,5_Night,5,60.0
3,206,N,1_Early_AM,1,360.0
3,206,N,2_AM_Peak,8,22.5
3,206,N,3_Mid-Day,16,22.5
3,206,N,4_PM_Peak,10,24.0
3,206,N,5_Night,6,50.0
3,206,S,1_Early_AM,2,180.0
3,206,S,2_AM_Peak,6,30.0
3,206,S,3_Mid-Day,17,21.2
3,206,S,4_PM_Peak,11,21.8
3,206,S,5_Night,8,37.5
3,207,N,1_Early_AM,9,40.0
3,207,N,2_AM_Peak,11,16.4
3,207,N,3_Mid-Day,31,11.6
3,207,N,4_PM_Peak,17,14.1
3,207,N,5_Night,14,21.4
3,207,S,1_Early_AM,8,45.0
3,207,S,2_AM_Peak,10,18.0
3,207,S,3_Mid-Day,30,12.0
3,207,S,4_PM_Peak,19,12.6
3,207,S,5_Night,17,17.6
3,210,N,1_Early_AM,1,360.0
3,210,N,2_AM_Peak,7,25.7
3,210,N,3_Mid-Day,22,16.4
3,210,N,4_PM_Peak,14,17.1
3,210,N,5_Night,9,33.3
3,210,S,1_Early_AM,3,120.0
3,210,S,2_AM_Peak,8,22.5
3,210,S,3_Mid-Day,21,17.1
3,210,S,4_PM_Peak,14,17.1
3,210,S,5_Night,9,33.3
3,212,N,1_Early_AM,3,120.0
3,212,N,2_AM_Peak,6,30.0
3,212,N,3_Mid-Day,18,20.0
3,212,N,4_PM_Peak,9,26.7
3,212,N,5_Night,9,33.3
3,212,S,1_Early_AM,3,120.0
3,212,S,2_AM_Peak,4,45.0
3,212,S,3_Mid-Day,14,25.7
3,212,S,4_PM_Peak,11,21.8
3,212,S,5_Night,11,27.3
3,217,N,1_Early_AM,7,51.4
3,217,N,2_AM_Peak,5,36.0
3,217,N,3_Mid-Day,19,18.9
3,217,N,4_PM_Peak,16,15.0
3,217,N,5_Night,12,25.0
3,217,S,1_Early_AM,6,60.0
3,217,S,2_AM_Peak,7,25.7
3,217,S,3_Mid-Day,18,20.0
3,217,S,4_PM_Peak,15,16.0
3,217,S,5_Night,11,27.3
3,218,N,2_AM_Peak,3,60.0
3,218,N,3_Mid-Day,7,51.4
3,218,N,4_PM_Peak,5,48.0
3,218,N,5_Night,1,300.0
3,218,S,2_AM_Peak,3,60.0
3,218,S,3_Mid-Day,8,45.0
3,218,S,4_PM_Peak,5,48.0
3,222,N,1_Early_AM,1,360.0
3,222,N,2_AM_Peak,3,60.0
3,222,N,3_Mid-Day,6,60.0
3,222,N,4_PM_Peak,5,48.0
3,222,N,5_Night,5,60.0
3,222,S,1_Early_AM,1,360.0
3,222,S,2_AM_Peak,3,60.0
3,222,S,3_Mid-Day,6,60.0
3,222,S,4_PM_Peak,4,60.0
3,222,S,5_Night,5,60.0
3,224,N,1_Early_AM,3,120.0
3,224,N,2_AM_Peak,4,45.0
3,224,N,3_Mid-Day,11,32.7
3,224,N,4_PM_Peak,8,30.0
3,224,N,5_Night,12,25.0
3,224,S,1_Early_AM,4,90.0
3,224,S,2_AM_Peak,5,36.0
3,224,S,3_Mid-Day,12,30.0
3,224,S,4_PM_Peak,8,30.0
3,224,S,5_Night,9,33.3
3,230,N,2_AM_Peak,3,60.0
3,230,N,3_Mid-Day,10,36.0
3,230,N,4_PM_Peak,7,34.3
3,230,N,5_Night,5,60.0
3,230,S,2_AM_Peak,3,60.0
3,230,S,3_Mid-Day,10,36.0
3,230,S,4_PM_Peak,7,34.3
3,230,S,5_Night,4,75.0
3,232,N,1_Early_AM,1,360.0
3,232,N,2_AM_Peak,6,30.0
3,232,N,3_Mid-Day,12,30.0
3,232,N,4_PM_Peak,6,40.0
3,232,N,5_Night,5,60.0
3,232,S,1_Early_AM,1,360.0
3,232,S,2_AM_Peak,5,36.0
3,232,S,3_Mid-Day,12,30.0
3,232,S,4_PM_Peak,7,34.3
3,232,S,5_Night,6,50.0
3,233,N,1_Early_AM,3,120.0
3,233,N,2_AM_Peak,9,20.0
3,233,N,3_Mid-Day,18,20.0
3,233,N,4_PM_Peak,12,20.0
3,233,N,5_Night,11,27.3
3,233,S,1_Early_AM,5,72.0
3,233,S,2_AM_Peak,9,20.0
3,233,S,3_Mid-Day,18,20.0
3,233,S,4_PM_Peak,12,20.0
3,233,S,5_Night,8,37.5
3,234,N,2_AM_Peak,3,60.0
3,234,N,3_Mid-Day,11,32.7
3,234,N,4_PM_Peak,7,34.3
3,234,N,5_Night,8,37.5
3,234,S,2_AM_Peak,5,36.0
3,234,S,3_Mid-Day,11,32.7
3,234,S,4_PM_Peak,7,34.3
3,234,S,5_Night,6,50.0
3,236,E,2_AM_Peak,2,90.0
3,236,E,3_Mid-Day,6,60.0
3,236,E,4_PM_Peak,4,60.0
3,236,E,5_Night,1,300.0
3,236,W,2_AM_Peak,1,180.0
3,236,W,3_Mid-Day,6,60.0
3,236,W,4_PM_Peak,4,60.0
3,236,W,5_Night,1,300.0
3,245,E,2_AM_Peak,3,60.0
3,245,E,3_Mid-Day,6,60.0
3,245,E,4_PM_Peak,4,60.0
3,245,W,1_Early_AM,1,360.0
3,245,W,2_AM_Peak,2,90.0
3,245,W,3_Mid-Day,6,60.0
3,245,W,4_PM_Peak,4,60.0
3,245,W,5_Night,4,75.0
3,246,N,1_Early_AM,3,120.0
3,246,N,2_AM_Peak,3,60.0
3,246,N,3_Mid-Day,6,60.0
3,246,N,4_PM_Peak,5,48.0
3,246,N,5_Night,6,50.0
3,246,S,1_Early_AM,5,72.0
3,246,S,2_AM_Peak,3,60.0
3,246,S,3_Mid-Day,6,60.0
3,246,S,4_PM_Peak,4,60.0
3,246,S,5_Night,6,50.0
3,251,N,1_Early_AM,8,45.0
3,251,N,2_AM_Peak,6,30.0
3,251,N,3_Mid-Day,24,15.0
3,251,N,4_PM_Peak,15,16.0
3,251,N,5_Night,7,42.9
3,251,S,1_Early_AM,8,45.0
3,251,S,2_AM_Peak,8,22.5
3,251,S,3_Mid-Day,23,15.7
3,251,S,4_PM_Peak,16,15.0
3,251,S,5_Night,6,50.0
3,252,N,2_AM_Peak,4,45.0
3,252,N,3_Mid-Day,9,40.0
3,252,N,4_PM_Peak,6,40.0
3,252,N,5_Night,3,100.0
3,252,S,1_Early_AM,1,360.0
3,252,S,2_AM_Peak,4,45.0
3,252,S,3_Mid-Day,9,40.0
3,252,S,4_PM_Peak,6,40.0
3,252,S,5_Night,2,150.0
3,256,N,2_AM_Peak,3,60.0
3,256,N,3_Mid-Day,6,60.0
3,256,N,4_PM_Peak,4,60.0
3,256,N,5_Night,1,300.0
3,256,S,2_AM_Peak,3,60.0
3,256,S,3_Mid-Day,6,60.0
3,256,S,4_PM_Peak,4,60.0
3,256,S,5_Night,1,300.0
3,260,N,1_Early_AM,2,180.0
3,260,N,2_AM_Peak,5,36.0
3,260,N,3_Mid-Day,18,20.0
3,260,N,4_PM_Peak,10,24.0
3,260,N,5_Night,6,50.0
3,260,S,1_Early_AM,2,180.0
3,260,S,2_AM_Peak,6,30.0
3,260,S,3_Mid-Day,18,20.0
3,260,S,4_PM_Peak,12,20.0
3,260,S,5_Night,8,37.5
3,265,N,2_AM_Peak,2,90.0
3,265,N,3_Mid-Day,6,60.0
3,265,N,4_PM_Peak,5,48.0
3,265,N,5_Night,1,300.0
3,265,S,2_AM_Peak,1,180.0
3,265,S,3_Mid-Day,7,51.4
3,265,S,4_PM_Peak,4,60.0
3,265,S,5_Night,2,150.0
3,266,N,2_AM_Peak,5,36.0
3,266,N,3_Mid-Day,10,36.0
3,266,N,4_PM_Peak,6,40.0
3,266,N,5_Night,3,100.0
3,266,S,2_AM_Peak,4,45.0
3,266,S,3_Mid-Day,10,36.0
3,266,S,4_PM_Peak,5,48.0
3,266,S,5_Night,2,150.0
3,267,N,2_AM_Peak,5,36.0
3,267,N,3_Mid-Day,12,30.0
3,267,N,4_PM_Peak,8,30.0
3,267,N,5_Night,2,150.0
3,267,S,1_Early_AM,1,360.0
3,267,S,2_AM_Peak,5,36.0
3,267,S,3_Mid-Day,12,30.0
3,267,S,4_PM_Peak,8,30.0
3,267,S,5_Night,2,150.0
3,268,N,2_AM_Peak,2,90.0
3,268,N,3_Mid-Day,7,51.4
3,268,N,4_PM_Peak,5,48.0
3,268,N,5_Night,2,150.0
3,268,S,2_AM_Peak,3,60.0
3,268,S,3_Mid-Day,7,51.4
3,268,S,4_PM_Peak,5,48.0
3,268,S,5_Night,2,150.0
3,292,N,1_Early_AM,2,180.0
3,292,N,2_AM_Peak,5,36.0
3,292,N,3_Mid-Day,9,40.0
3,292,N,4_PM_Peak,6,40.0
3,292,N,5_Night,3,100.0
3,292,S,1_Early_AM,1,360.0
3,292,S,2_AM_Peak,4,45.0
3,292,S,3_Mid-Day,9,40.0
3,292,S,4_PM_Peak,6,40.0
3,292,S,5_Night,3,100.0
3,344,N,2_AM_Peak,3,60.0
3,344,N,3_Mid-Day,6,60.0
3,344,N,4_PM_Peak,4,60.0
3,344,N,5_Night,3,100.0
3,344,S,1_Early_AM,1,360.0
3,344,S,2_AM_Peak,3,60.0
3,344,S,3_Mid-Day,6,60.0
3,344,S,4_PM_Peak,4,60.0
3,344,S,5_Night,3,100.0
3,450,N,2_AM_Peak,2,90.0
3,450,N,3_Mid-Day,6,60.0
3,450,N,4_PM_Peak,5,48.0
3,450,N,5_Night,1,300.0
3,450,S,2_AM_Peak,3,60.0
3,450,S,3_Mid-Day,6,60.0
3,450,S,4_PM_Peak,4,60.0
3,450,S,5_Night,3,100.0
3,460,E,1_Early_AM,1,360.0
3,460,E,2_AM_Peak,6,30.0
3,460,E,3_Mid-Day,12,30.0
3,460,E,4_PM_Peak,8,30.0
3,460,E,5_Night,7,42.9
3,460,W,1_Early_AM,3,120.0
3,460,W,2_AM_Peak,5,36.0
3,460,W,3_Mid-Day,11,32.7
3,460,W,4_PM_Peak,8,30.0
3,460,W,5_Night,8,37.5
3,487,E,2_AM_Peak,2,90.0
3,487,E,3_Mid-Day,8,45.0
3,487,E,4_PM_Peak,4,60.0
3,487,E,5_Night,4,75.0
3,487,W,2_AM_Peak,3,60.0
3,487,W,3_Mid-Day,7,51.4
3,487,W,4_PM_Peak,5,48.0
3,487,W,5_Night,1,300.0
3,534,E,2_AM_Peak,2,90.0
3,534,E,3_Mid-Day,8,45.0
3,534,E,4_PM_Peak,6,40.0
3,534,E,5_Night,3,100.0
3,534,W,2_AM_Peak,6,30.0
3,534,W,3_Mid-Day,8,45.0
3,534,W,4_PM_Peak,5,48.0
3,534,W,5_Night,2,150.0
3,550,N,2_AM_Peak,4,45.0
3,550,N,3_Mid-Day,6,60.0
3,550,N,4_PM_Peak,4,60.0
3,550,N,5_Night,4,75.0
3,550,S,2_AM_Peak,2,90.0
3,550,S,3_Mid-Day,6,60.0
3,550,S,4_PM_Peak,4,60.0
3,550,S,5_Night,6,50.0
3,603,N,2_AM_Peak,6,30.0
3,603,N,3_Mid-Day,22,16.4
3,603,N,4_PM_Peak,15,16.0
3,603,N,5_Night,8,37.5
3,603,S,2_AM_Peak,6,30.0
3,603,S,3_Mid-Day,20,18.0
3,603,S,4_PM_Peak,15,16.0
3,603,S,5_Night,10,30.0
3,605,N,2_AM_Peak,6,30.0
3,605,N,3_Mid-Day,11,32.7
3,605,N,4_PM_Peak,7,34.3
3,605,N,5_Night,1,300.0
3,605,S,2_AM_Peak,6,30.0
3,605,S,3_Mid-Day,11,32.7
3,605,S,4_PM_Peak,7,34.3
3,605,S,5_Night,1,300.0
3,611,C,1_Early_AM,2,180.0
3,611,C,2_AM_Peak,3,60.0
3,611,C,3_Mid-Day,5,72.0
3,611,C,4_PM_Peak,4,60.0
3,611,C,5_Night,4,75.0
3,611,CC,1_Early_AM,1,360.0
3,611,CC,2_AM_Peak,3,60.0
3,611,CC,3_Mid-Day,6,60.0
3,611,CC,4_PM_Peak,4,60.0
3,611,CC,5_Night,4,75.0
3,612,C,1_Early_AM,1,360.0
3,612,C,2_AM_Peak,3,60.0
3,612,C,3_Mid-Day,6,60.0
3,612,C,4_PM_Peak,4,60.0
3,612,C,5_Night,5,60.0
3,612,CC,1_Early_AM,1,360.0
3,612,CC,2_AM_Peak,3,60.0
3,612,CC,3_Mid-Day,6,60.0
3,612,CC,4_PM_Peak,4,60.0
3,612,CC,5_Night,5,60.0
3,665,E,2_AM_Peak,1,180.0
3,665,E,3_Mid-Day,6,60.0
3,665,E,4_PM_Peak,4,60.0
3,665,E,5_Night,1,300.0
3,665,W,2_AM_Peak,1,180.0
3,665,W,3_Mid-Day,6,60.0
3,665,W,4_PM_Peak,4,60.0
3,665,W,5_Night,1,300.0
3,687,N,2_AM_Peak,6,30.0
3,687,N,3_Mid-Day,18,20.0
3,687,N,4_PM_Peak,11,21.8
3,687,N,5_Night,8,37.5
3,687,S,2_AM_Peak,7,25.7
3,687,S,3_Mid-Day,18,20.0
3,687,S,4_PM_Peak,11,21.8
3,687,S,5_Night,7,42.9
3,704,E,2_AM_Peak,3,60.0
3,704,E,3_Mid-Day,16,22.5
3,704,E,4_PM_Peak,11,21.8
3,704,E,5_Night,2,150.0
3,704,W,2_AM_Peak,4,45.0
3,704,W,3_Mid-Day,18,20.0
3,704,W,4_PM_Peak,9,26.7
3,704,W,5_Night,2,150.0
3,720,E,1_Early_AM,8,45.0
3,720,E,2_AM_Peak,10,18.0
3,720,E,3_Mid-Day,28,12.9
3,720,E,4_PM_Peak,29,8.3
3,720,E,5_Night,25,12.0
3,720,W,1_Early_AM,7,51.4
3,720,W,2_AM_Peak,20,9.0
3,720,W,3_Mid-Day,47,7.7
3,720,W,4_PM_Peak,21,11.4
3,720,W,5_Night,19,15.8
3,733,E,1_Early_AM,1,360.0
3,733,E,2_AM_Peak,9,20.0
3,733,E,3_Mid-Day,19,18.9
3,733,E,4_PM_Peak,16,15.0
3,733,E,5_Night,13,23.1
3,733,W,1_Early_AM,2,180.0
3,733,W,2_AM_Peak,9,20.0
3,733,W,3_Mid-Day,23,15.7
3,733,W,4_PM_Peak,14,17.1
3,733,W,5_Night,10,30.0
3,745,N,2_AM_Peak,7,25.7
3,745,N,3_Mid-Day,14,25.7
3,745,N,4_PM_Peak,9,26.7
3,745,N,5_Night,1,300.0
3,745,S,2_AM_Peak,7,25.7
3,745,S,3_Mid-Day,14,25.7
3,745,S,4_PM_Peak,8,30.0
3,745,S,5_Night,2,150.0
3,754,N,2_AM_Peak,7,25.7
3,754,N,3_Mid-Day,22,16.4
3,754,N,4_PM_Peak,12,20.0
3,754,N,5_Night,3,100.0
3,754,S,2_AM_Peak,6,30.0
3,754,S,3_Mid-Day,21,17.1
3,754,S,4_PM_Peak,13,18.5
3,754,S,5_Night,3,100.0
3,761,N,2_AM_Peak,5,36.0
3,761,N,3_Mid-Day,12,30.0
3,761,N,4_PM_Peak,8,30.0
3,761,N,5_Night,6,50.0
3,761,S,2_AM_Peak,6,30.0
3,761,S,3_Mid-Day,12,30.0
3,761,S,4_PM_Peak,8,30.0
3,761,S,5_Night,2,150.0
3,901,E,1_Early_AM,10,36.0
3,901,E,2_AM_Peak,16,11.3
3,901,E,3_Mid-Day,36,10.0
3,901,E,4_PM_Peak,23,10.4
3,901,E,5_Night,19,15.8
3,901,W,1_Early_AM,10,36.0
3,901,W,2_AM_Peak,14,12.9
3,901,W,3_Mid-Day,36,10.0
3,901,W,4_PM_Peak,24,10.0
3,901,W,5_Night,20,15.0
3,910,N,1_Early_AM,3,120.0
3,910,N,2_AM_Peak,7,25.7
3,910,N,3_Mid-Day,18,20.0
3,910,N,4_PM_Peak,12,20.0
3,910,N,5_Night,8,37.5
3,910,S,1_Early_AM,5,72.0
3,910,S,2_AM_Peak,7,25.7
3,910,S,3_Mid-Day,17,21.2
3,910,S,4_PM_Peak,13,18.5
3,910,S,5_Night,7,42.9